tconst,Rank
tt12167458,196
tt12167852,0
tt12168818,0
tt12168998,0
tt12169000,0
tt12169022,0
tt12169186,0
tt12169216,0
tt12169502,0
tt12169534,0
tt12169560,0
tt12169664,0
tt12169706,0
tt12169726,0
tt12169766,0
tt12169876,0
tt12169946,0
tt1217004,0
tt12170264,0
tt12170328,0
tt12170388,0
tt1217059,0
tt1217060,0
tt12170640,0
tt12170668,0
tt12170702,0
tt1217070,0
tt1217075,0
tt12170828,0
tt12171062,0
tt12171216,0
tt12171336,0
tt12171416,0
tt12171640,0
tt12171698,0
tt12171726,0
tt1217209,8
tt1217213,0
tt1217219,0
tt12172230,100
tt12172388,0
tt12172390,0
tt12172438,0
tt1217243,0
tt1217244,0
tt12172456,0
tt1217250,0
tt1217251,0
tt1217253,0
tt1217257,0
tt1217259,0
tt12172616,0
tt1217261,0
tt12172640,0
tt1217264,0
tt1217266,0
tt1217268,0
tt1217269,0
tt1217273,0
tt1217282,0
tt1217291,0
tt12172962,0
tt1217299,0
tt1217301,0
tt1217305,0
tt12173704,0
tt12173774,0
tt12173960,0
tt12174052,0
tt12174094,0
tt12174238,0
tt12174244,0
tt1217424,0
tt1217426,0
tt12174330,0
tt12174338,177
tt12174436,0
tt12174472,0
tt12174714,0
tt12174896,0
tt12174952,0
tt12175108,0
tt12175342,0
tt12175448,0
tt1217553,0
tt12175548,0
tt1217561,0
tt1217565,0
tt1217575,0
tt1217577,0
tt1217578,0
tt12175856,0
tt1217585,0
tt1217589,0
tt1217591,0
tt1217592,0
tt1217595,0
tt1217602,0
tt1217603,0
tt1217608,0
tt12176132,0
tt1217613,37
tt1217616,0
tt1217620,0
tt12176226,0
tt12176234,0
tt1217631,0
tt1217634,0
tt1217635,0
tt1217637,0
tt12176400,0
tt1217642,0
tt12176442,0
tt1217645,0
tt12176478,0
tt12176544,0
tt12176546,0
tt12176596,0
tt12176600,0
tt12176608,0
tt12176618,0
tt12176660,0
tt12176708,0
tt12176756,0
tt12176764,0
tt12176778,0
tt12176824,0
tt12176912,0
tt12176920,0
tt12177154,0
tt12177298,0
tt12177410,0
tt12177486,0
tt12178152,0
tt12178376,0
tt12179456,0
tt12179472,0
tt12179784,0
tt12179836,0
tt12179880,0
tt12179904,0
tt12179914,0
tt12179920,0
tt12179952,0
tt12179954,0
tt12180054,0
tt1218011,0
tt1218013,0
tt12180204,106
tt12180264,0
tt1218026,0
tt1218032,0
tt1218035,0
tt1218038,0
tt12180402,0
tt1218040,0
tt12180560,0
tt12180606,0
tt12180614,0
tt12180672,0
tt12180812,0
tt12181112,0
tt12181184,0
tt12181374,0
tt12181438,0
tt12181440,0
tt12181552,0
tt12181824,0
tt12181906,0
tt12181986,0
tt12182120,0
tt12182160,0
tt12182184,0
tt12182226,0
tt12182260,0
tt12182406,0
tt12182416,0
tt12182418,0
tt12182436,0
tt12182440,0
tt12182450,0
tt12182460,0
tt12182602,0
tt12182730,0
tt12182770,0
tt12182872,0
tt12182874,0
tt12182918,0
tt12182922,0
tt12183120,0
tt12183346,0
tt1218345,0
tt12183460,0
tt12183486,0
tt12183498,0
tt12183738,0
tt12183790,0
tt12183886,0
tt12184036,0
tt12184418,0
tt12184432,0
tt12184468,0
tt12184602,0
tt1218504,0
tt1218505,0
tt1218507,0
tt1218508,0
tt1218509,0
tt1218510,0
tt1218511,0
tt1218512,0
tt1218513,0
tt12185442,0
tt12185740,0
tt12185804,0
tt12185844,0
tt12185958,0
tt12185960,0
tt12186098,0
tt12186156,0
tt12186216,0
tt12186486,0
tt12186546,0
tt12186572,0
tt12186668,0
tt12186676,0
tt12186700,0
tt12186702,0
tt12186846,0
tt12186956,0
tt12187114,0
tt12187144,0
tt12187252,0
tt12187494,0
tt12187526,0
tt12187576,0
tt12187586,0
tt12187626,0
tt12187652,0
tt12187918,0
tt12187924,0
tt12188134,0
tt12188452,0
tt12188590,0
tt12188610,0
tt12188912,0
tt12188934,0
tt12188996,0
tt12189110,0
tt12189112,0
tt12189152,0
tt12189208,0
tt12189216,0
tt12189238,0
tt12189470,0
tt12189502,0
tt12190206,0
tt12190244,0
tt12190300,0
tt12190374,0
tt12190380,0
tt12190648,0
tt1219101,0
tt1219106,0
tt12191162,0
tt1219120,0
tt12191458,0
tt1219147,0
tt1219167,0
tt12192058,0
tt12192100,0
tt1219214,0
tt1219215,0
tt12192190,0
tt12192612,0
tt1219261,0
tt12192620,0
tt12192636,0
tt12192654,0
tt1219276,0
tt12192784,0
tt1219282,0
tt1219289,42
tt12193014,0
tt12193098,0
tt1219318,0
tt1219322,0
tt12193236,0
tt1219326,0
tt12193310,0
tt12193328,0
tt1219332,0
tt1219336,0
tt1219340,0
tt1219341,0
tt1219342,61
tt12193476,0
tt1219348,0
tt12193492,0
tt1219349,0
tt12193500,0
tt12193734,0
tt12193800,0
tt12193804,0
tt1219388,0
tt12193898,0
tt1219389,0
tt1219390,0
tt12193912,0
tt12193984,0
tt12194006,0
tt12194012,0
tt12194020,0
tt12194082,0
tt12194150,0
tt12194306,0
tt12194382,0
tt12194500,0
tt12194514,0
tt12194516,0
tt12194528,0
tt12194546,0
tt12195232,0
tt12195246,0
tt12195488,0
tt12195642,0
tt12196058,0
tt12196092,0
tt12196236,0
tt12196256,0
tt12196260,0
tt12196316,0
tt12196612,0
tt1219673,0
tt1219676,0
tt1219680,0
tt1219684,0
tt1219692,0
tt12197012,0
tt1219703,0
tt1219708,0
tt12197092,0
tt1219718,0
tt1219744,0
tt12197552,0
tt12197566,0
tt12197580,0
tt12197612,0
tt12197802,0
tt12197972,0
tt12197976,0
tt12198068,0
tt12198136,0
tt12198148,0
tt12198164,0
tt12198200,0
tt1219820,0
tt1219821,0
tt12198224,153
tt1219822,0
tt1219823,0
tt1219827,165
tt1219828,0
tt1219829,0
tt1219832,0
tt1219834,0
tt12198488,0
tt12198504,0
tt12198506,0
tt12198524,0
tt12198876,0
tt12198950,0
tt12199052,0
tt12199366,0
tt12199368,0
tt12199510,0
tt12199586,0
tt12199870,0
tt12200156,0
tt12200224,0
tt12200256,0
tt12200280,0
tt12200310,0
tt12200444,0
tt12200480,0
tt12200494,0
tt12200600,0
tt12200648,0
tt12200680,0
tt12201342,0
tt12201680,0
tt12201732,0
tt1220198,100
tt1220209,0
tt1220213,0
tt1220214,0
tt1220217,0
tt1220220,0
tt1220221,0
tt1220224,0
tt1220227,0
tt12202534,0
tt12203218,0
tt12203692,0
tt12203758,0
tt12203778,0
tt12203780,0
tt12203834,0
tt12203840,0
tt12204142,0
tt12204160,0
tt12204222,0
tt12204278,0
tt12204316,0
tt12204492,0
tt12204680,0
tt12204694,0
tt12204738,0
tt12204760,0
tt12204840,0
tt12204842,0
tt12204880,0
tt12204952,0
tt12205298,0
tt12205316,0
tt12205322,0
tt12205344,0
tt12205406,0
tt12205420,0
tt12205460,0
tt1220547,0
tt1220548,0
tt1220553,0
tt1220560,0
tt12205628,0
tt12205640,0
tt12205656,0
tt1220570,0
tt12205724,0
tt12205746,0
tt1220576,0
tt1220577,0
tt12205822,0
tt12205864,0
tt12205876,0
tt12205904,0
tt12205916,0
tt12206006,0
tt12206020,0
tt1220602,33
tt12206038,0
tt12206040,0
tt12206062,0
tt12206070,0
tt12206076,0
tt12206086,0
tt12206118,0
tt12206144,0
tt12206190,0
tt12206218,0
tt1220622,0
tt12206240,0
tt1220625,0
tt1220626,0
tt1220627,0
tt1220628,188
tt1220633,0
tt1220634,55
tt1220638,0
tt12206458,148
tt1220654,0
tt12206566,0
tt1220668,0
tt1220673,0
tt1220685,0
tt1220689,0
tt12206996,0
tt1220706,0
tt1220708,0
tt1220715,0
tt1220718,0
tt1220719,0
tt12207658,0
tt12207684,0
tt12207902,0
tt12207912,0
tt12207966,0
tt12208160,0
tt12208338,0
tt12208444,0
tt1220873,0
tt1220874,0
tt1220877,0
tt1220888,0
tt1220890,0
tt1220894,0
tt1220895,0
tt1220898,0
tt1220899,0
tt1220905,0
tt1220911,0
tt12209212,0
tt12209634,0
tt12209642,0
tt12209892,0
tt12209930,0
tt12210084,0
tt12210288,0
tt12210564,0
tt12210668,0
tt12210768,0
tt12210842,0
tt12210844,0
tt12211010,0
tt12211014,0
tt12211090,0
tt1221125,0
tt1221129,0
tt1221131,0
tt12211328,0
tt1221133,0
tt12211364,0
tt1221136,0
tt1221139,0
tt12211406,130
tt1221141,0
tt1221142,0
tt1221143,0
tt1221144,0
tt1221145,0
tt1221147,0
tt1221151,0
tt12211524,0
tt12211570,0
tt12211638,0
tt12211666,0
tt12211674,0
tt12211742,0
tt12211794,0
tt12211802,0
tt12211822,0
tt12211856,0
tt1221187,0
tt1221188,0
tt12211902,0
tt1221199,0
tt12212028,0
tt12212070,0
tt12212078,0
tt1221207,0
tt1221208,0
tt12212104,0
tt12212200,0
tt12212210,0
tt12213090,0
tt12213472,0
tt1221356,0
tt1221365,0
tt12214542,0
tt12214628,0
tt12214692,0
tt12214738,0
tt12214758,0
tt12214842,0
tt12215146,0
tt12215252,0
tt12215286,0
tt12215330,0
tt12215402,0
tt12215462,0
tt12215472,0
tt12215740,0
tt12215920,0
tt12216182,0
tt12216202,0
tt12216206,0
tt12216226,0
tt12216434,0
tt12216460,0
tt12216568,0
tt12216772,0
tt12216776,0
tt12216822,0
tt12216968,0
tt12216986,0
tt12217016,0
tt12217220,0
tt12217234,0
tt12217426,0
tt12217430,0
tt12217620,0
tt12217628,0
tt12217756,0
tt12217814,0
tt12217840,0
tt12217846,0
tt12217896,0
tt12217954,0
tt12217992,0
tt12218052,0
tt12218180,0
tt12218210,0
tt1221833,0
tt1221843,0
tt1221866,0
tt1221867,0
tt12218760,0
tt1221895,0
tt12219112,0
tt1221924,0
tt1221927,0
tt1221932,103
tt1221938,0
tt12219428,0
tt1221942,188
tt1221947,0
tt12219544,0
tt12219548,0
tt1221972,0
tt12219736,0
tt1221973,0
tt1221984,0
tt12220006,0
tt12220866,0
tt12220972,0
tt12221014,0
tt12221070,0
tt12221110,0
tt12221126,0
tt12221548,0
tt12221618,0
tt12221704,0
tt12221748,0
tt12221824,0
tt12222074,0
tt12222108,0
tt12222270,0
tt12222272,0
tt12222324,0
tt12222418,0
tt12222476,0
tt12222530,0
tt12222646,0
tt12222800,0
tt12222858,0
tt12222964,0
tt12222968,0
tt12222976,0
tt12223004,0
tt1222305,0
tt1222307,0
tt1222308,0
tt12223246,0
tt1222329,0
tt12223302,0
tt1222330,0
tt1222331,0
tt12223548,0
tt12223558,0
tt12223594,0
tt12223620,0
tt12223626,0
tt12223652,0
tt12223700,0
tt12223720,0
tt12223734,0
tt12223738,0
tt12223778,0
tt12223810,0
tt12223838,0
tt12223922,0
tt12223964,0
tt12223970,0
tt12224088,0
tt12224378,0
tt12224796,0
tt12224938,0
tt12225038,0
tt12226216,0
tt12226522,0
tt12226588,0
tt12226632,0
tt12226660,0
tt12226808,0
tt12226872,0
tt12226946,0
tt1222697,0
tt1222698,0
tt12227048,0
tt12227466,0
tt12227776,0
tt12227864,0
tt12227972,0
tt12227980,0
tt12227984,0
tt1222815,99
tt1222816,0
tt1222817,40
tt12228290,0
tt12228514,0
tt12228750,0
tt12228850,0
tt12229046,0
tt12229214,0
tt12229370,87
tt12229444,0
tt12229446,0
tt12229456,0
tt12229464,0
tt12229472,0
tt12229484,0
tt12229514,0
tt12229534,0
tt12229552,0
tt12229576,0
tt12229580,0
tt12229606,0
tt12229640,0
tt12229772,0
tt12229874,0
tt12229978,0
tt12230400,0
tt12230466,0
tt12230682,0
tt12230756,0
tt1223079,0
tt1223081,0
tt1223082,0
tt12230918,0
tt1223134,0
tt1223139,0
tt1223141,0
tt1223143,0
tt1223150,0
tt12231584,0
tt12231752,0
tt12231836,0
tt1223236,126
tt12232638,0
tt1223277,0
tt1223289,0
tt12232906,0
tt12233096,0
tt1223319,0
tt1223323,0
tt12233276,0
tt12233622,0
tt12233710,0
tt12233724,0
tt1223379,0
tt1223380,0
tt12233824,0
tt1223384,0
tt12233860,0
tt12233874,0
tt12233896,0
tt12233900,0
tt12233984,0
tt1223411,0
tt12234120,0
tt1223414,0
tt12234150,0
tt12234166,0
tt1223416,0
tt12234176,0
tt12234180,0
tt12234184,0
tt12234204,0
tt1223425,0
tt12234276,0
tt12234312,0
tt12234326,0
tt1223447,0
tt12234504,0
tt1223450,0
tt1223454,0
tt1223458,0
tt1223461,0
tt12234728,0
tt12234928,0
tt12235014,0
tt12235120,0
tt12235136,0
tt12235154,0
tt12235174,0
tt12235234,0
tt12235250,0
tt12235276,0
tt12235296,0
tt12235374,0
tt12235482,0
tt12235546,0
tt12235574,0
tt12235626,0
tt12235774,0
tt12235780,0
tt12235820,0
tt12235850,0
tt12235940,0
tt12235958,0
tt12235966,0
tt12235968,0
tt12236312,0
tt12236324,0
tt12236456,0
tt12236718,0
tt12236728,0
tt12236916,0
tt12236938,0
tt12237014,0
tt12237044,0
tt12237092,0
tt12237258,0
tt12237356,0
tt12237428,0
tt12237498,0
tt12237778,0
tt12237978,0
tt12238006,0
tt12238010,0
tt12238030,0
tt12238708,0
tt1223870,0
tt1223877,0
tt1223893,0
tt12239150,0
tt1223922,0
tt12239244,0
tt1223925,0
tt12239260,0
tt1223930,0
tt1223932,0
tt1223934,0
tt1223936,0
tt12239390,0
tt12239470,0
tt1223955,0
tt12239562,0
tt12239604,0
tt1223961,0
tt12239628,0
tt1223963,0
tt12239686,0
tt1223971,0
tt1223974,0
tt1223975,0
tt1223980,0
tt12239850,0
tt12239858,0
tt12239910,0
tt12239948,0
tt12240086,0
tt12240190,0
tt12240224,0
tt12240332,0
tt12240392,22
tt12240500,0
tt12240544,0
tt12240640,0
tt12240674,0
tt12240682,0
tt12240724,0
tt12240728,0
tt12240764,0
tt12240822,0
tt12240942,0
tt12241022,0
tt12241056,0
tt12241088,0
tt12241178,0
tt12241196,0
tt1224134,0
tt1224136,0
tt12241440,0
tt12241444,0
tt1224151,0
tt12241522,0
tt1224153,0
tt1224154,0
tt12241844,0
tt12241936,0
tt12242156,0
tt12242192,0
tt12242518,0
tt12242534,0
tt12242980,0
tt12243238,0
tt12243398,0
tt12243572,0
tt1224366,0
tt12243674,0
tt1224369,0
tt12243708,0
tt1224370,0
tt1224373,0
tt1224376,0
tt1224378,0
tt1224379,0
tt12243836,0
tt1224436,0
tt1224437,0
tt1224444,0
tt1224445,0
tt1224448,0
tt1224449,0
tt1224454,0
tt1224455,0
tt12244694,0
tt12244776,0
tt12244822,0
tt12244936,0
tt12245024,0
tt12245228,0
tt12245446,0
tt12245506,0
tt12245584,0
tt12245604,0
tt12245660,0
tt12245674,0
tt12245782,0
tt12245868,0
tt12245952,0
tt12246016,0
tt12246266,0
tt12246292,0
tt12246472,0
tt12246482,0
tt12246586,0
tt12246702,0
tt12246714,0
tt12246812,0
tt12246908,0
tt12246954,0
tt12246962,0
tt12246982,0
tt12247022,0
tt12247038,0
tt12247078,0
tt12247136,0
tt12247196,0
tt12247246,0
tt12247290,0
tt12247304,0
tt12247376,0
tt12247534,0
tt12247574,0
tt12247730,0
tt12247796,0
tt12247926,0
tt12247964,0
tt12248212,0
tt12248228,0
tt12248718,0
tt12249362,0
tt12249364,0
tt12249380,0
tt12249896,0
tt12249950,0
tt12250094,0
tt12250360,0
tt12250368,0
tt12250634,0
tt12250680,0
tt12250726,0
tt12250750,0
tt12250908,0
tt12250946,0
tt12250984,0
tt12250992,0
tt12251104,0
tt12251530,173
tt12251698,0
tt12251710,0
tt12251724,0
tt12251924,0
tt12252010,0
tt12252034,0
tt12252138,0
tt12252280,0
tt12252296,0
tt12252304,0
tt12252322,0
tt12252336,0
tt12252438,0
tt12252444,0
tt12252488,0
tt12252638,0
tt12252806,0
tt12252908,0
tt1225290,0
tt1225291,0
tt1225292,64
tt12252930,0
tt1225293,0
tt1225296,0
tt1225301,0
tt12253028,0
tt1225302,0
tt12253116,0
tt12253130,0
tt12253164,0
tt12253184,0
tt12253248,0
tt12253252,0
tt12253676,0
tt12254200,76
tt12254438,0
tt12254818,0
tt12255500,0
tt12255714,0
tt12255952,0
tt12255988,0
tt12256034,0
tt12256146,0
tt1225630,0
tt12256338,0
tt12256358,0
tt12256426,182
tt12256436,0
tt12256440,0
tt12256620,0
tt12256744,0
tt12256764,0
tt12256766,0
tt1225680,0
tt1225681,0
tt12256884,0
tt12256906,0
tt12256954,0
tt12256964,0
tt1225698,0
tt12257006,0
tt12257022,0
tt1225702,0
tt1225703,0
tt1225713,0
tt12257158,0
tt12257164,0
tt12257170,0
tt12257190,0
tt12257206,0
tt1225721,0
tt12257268,0
tt1225726,0
tt1225730,0
tt1225731,0
tt12257330,0
tt1225738,0
tt12257412,0
tt12257480,0
tt12257518,0
tt1225752,0
tt12257572,0
tt12257576,0
tt12257650,0
tt1225768,0
tt12257702,0
tt1225771,0
tt12257776,0
tt1225782,0
tt12257956,0
tt1225810,0
tt1225822,137
tt12258270,0
tt12258280,0
tt1225831,0
tt12258334,0
tt1225834,0
tt12258366,0
tt12258380,0
tt1225844,0
tt12258542,0
tt1225856,0
tt12258684,0
tt1225873,0
tt12258790,0
tt1225886,0
tt12258882,0
tt1225891,0
tt1225899,0
tt12259010,0
tt1225902,0
tt12259196,0
tt12259422,0
tt12259698,0
tt12260412,83
tt12260716,0
tt12260790,0
tt12260846,0
tt12260908,0
tt12260938,0
tt12261314,0
tt12261752,0
tt12261772,0
tt12261776,0
tt12261988,0
tt12262116,0
tt12262120,0
tt12262136,0
tt1226219,0
tt12262224,0
tt12262274,0
tt1226227,0
tt1226229,54
tt12262324,0
tt1226232,0
tt1226236,150
tt1226240,193
tt1226244,0
tt1226247,0
tt1226251,0
tt12262526,0
tt12262546,0
tt12262560,0
tt12262616,0
tt1226261,0
tt1226263,0
tt12262690,0
tt1226271,0
tt1226273,73
tt1226274,0
tt1226276,0
tt12262808,0
tt1226283,0
tt1226291,0
tt1226293,0
tt12262948,0
tt1226297,0
tt1226305,0
tt1226306,0
tt1226307,0
tt1226311,0
tt1226314,0
tt1226318,0
tt1226326,0
tt12263314,0
tt1226334,0
tt12263384,0
tt12263440,0
tt12263654,0
tt12263682,0
tt12263866,0
tt12263910,0
tt12264022,0
tt12264280,0
tt12264360,0
tt12264398,0
tt12264482,0
tt12264546,0
tt12264550,0
tt12264642,0
tt12264650,0
tt12264660,0
tt12264700,0
tt12264710,0
tt12264730,0
tt12264824,0
tt12264966,0
tt12265044,0
tt12265290,20
tt12265346,0
tt12265464,0
tt12265588,0
tt12265844,0
tt12266070,0
tt1226681,0
tt12266988,0
tt12267100,0
tt12267160,0
tt1226734,0
tt1226736,0
tt1226737,0
tt1226741,0
tt1226745,0
tt12267524,0
tt1226753,98
tt12267574,0
tt1226766,0
tt1226770,0
tt1226774,174
tt12267750,0
tt1226780,0
tt12268038,0
tt12268200,0
tt1226824,0
tt12268316,0
tt1226831,0
tt12268362,0
tt1226837,139
tt12268380,0
tt12268466,0
tt12268472,0
tt12268526,0
tt12268540,0
tt12268564,0
tt12268678,0
tt12268760,0
tt12268902,0
tt12268984,0
tt12269010,0
tt12269026,0
tt12269114,0
tt12269166,0
tt12269174,0
tt12269216,0
tt12269606,0
tt12269660,0
tt12269710,0
tt12269746,0
tt12269844,0
tt12269854,0
tt12269862,0
tt12269876,0
tt12269944,0
tt12269948,0
tt12270030,0
tt12270068,0
tt12270310,0
tt12270334,0
tt12270352,0
tt12270386,0
tt12270402,0
tt12270412,0
tt12270420,0
tt12270438,0
tt12270478,0
tt12270494,0
tt12270590,0
tt12270724,0
tt12270828,67
tt12271088,0
tt12271116,0
tt12271182,0
tt1227140,0
tt1227146,0
tt12271586,0
tt1227165,0
tt12271694,0
tt1227170,0
tt1227171,0
tt1227172,0
tt1227176,0
tt12271820,0
tt12271826,0
tt1227182,0
tt1227183,0
tt1227189,0
tt12272408,0
tt12272650,0
tt12272718,0
tt12272720,0
tt12272978,0
tt12273118,0
tt12273170,0
tt12273216,0
tt12273294,0
tt12273300,0
tt12273330,0
tt12273422,0
tt12273578,0
tt12273670,0
tt12273762,0
tt1227376,0
tt1227377,0
tt1227378,0
tt1227379,0
tt1227380,0
tt1227382,0
tt12273854,0
tt12273876,0
tt12273972,0
tt12274210,0
tt12274228,0
tt12274230,0
tt12274406,0
tt12274414,0
tt12274690,0
tt12274978,0
tt12275096,0
tt12275114,0
tt12275150,0
tt12275180,0
tt12275196,0
tt12275214,0
tt12275236,0
tt12275248,0
tt1227524,0
tt12275282,0
tt1227529,0
tt1227536,0
tt12275398,0
tt1227555,0
tt1227560,0
tt1227566,0
tt12275732,0
tt12275742,0
tt12275846,0
tt12276092,0
tt12276380,0
tt12276406,0
tt12277054,0
tt12277540,0
tt1227762,0
tt1227767,0
tt1227773,0
tt1227784,0
tt1227785,0
tt1227787,0
tt1227789,0
tt1227790,0
tt1227796,0
tt1227797,0
tt12278372,0
tt1227857,0
tt12278678,0
tt1227882,0
tt1227906,0
tt1227927,0
tt1227928,0
tt1227929,0
tt1227931,0
tt1227932,0
tt12279830,0
tt12280150,0
tt12280174,0
tt12280196,0
tt12280548,0
tt12280566,0
tt12280576,0
tt12280634,0
tt12280646,0
tt12280764,0
tt12280810,0
tt12280834,0
tt12280872,0
tt12281046,0
tt12281308,0
tt12281356,0
tt12281434,0
tt12281558,0
tt12281596,0
tt12281794,0
tt12281930,0
tt12282108,0
tt12282354,0
tt12282396,0
tt12282398,0
tt12282522,0
tt12282568,0
tt12282598,0
tt12282600,0
tt12282682,0
tt12282840,0
tt12282846,0
tt12282900,0
tt12282962,0
tt12283008,0
tt12283024,0
tt12283036,0
tt12283040,0
tt12283080,0
tt12283106,0
tt12283114,0
tt12283140,0
tt12283170,0
tt12283334,0
tt12283340,0
tt12283738,0
tt12283788,0
tt12283858,0
tt12284466,0
tt12285116,0
tt12285200,0
tt12285342,0
tt12285498,0
tt12285768,0
tt12285864,0
tt12285914,0
tt12285958,0
tt12285962,0
tt12286048,0
tt12286368,0
tt1228637,0
tt12286416,0
tt12286422,0
tt12286448,0
tt12286462,0
tt12286874,0
tt12286882,0
tt1228688,0
tt12286896,0
tt12286898,0
tt1228702,0
tt1228705,3
tt1228707,0
tt12287164,0
tt1228724,0
tt1228726,0
tt12287366,0
tt1228736,0
tt12287382,0
tt1228744,0
tt12287474,0
tt1228748,0
tt1228751,0
tt12287522,0
tt1228754,0
tt1228774,0
tt1228776,0
tt12287930,0
tt12288350,0
tt12288734,0
tt1228915,0
tt12289248,0
tt1228931,0
tt1228932,0
tt1228933,0
tt12289440,0
tt12289510,0
tt1228953,0
tt12289604,0
tt1228963,0
tt12289724,0
tt1228987,128
tt12289888,0
tt1228990,0
tt1228995,0
tt12289966,0
tt12290060,0
tt12290214,0
tt12290312,0
tt12290638,0
tt12291314,0
tt12291542,0
tt12291574,0
tt12291712,173
tt12292174,0
tt12292206,0
tt12292258,0
tt12292314,0
tt12292324,0
tt12292338,0
tt1229236,0
tt12292378,0
tt1229238,7
tt12292428,0
tt12292492,0
tt12292520,0
tt12292562,0
tt12292644,0
tt12292674,0
tt12293048,0
tt12293272,0
tt1229340,184
tt1229345,0
tt12293552,0
tt1229360,184
tt12293624,0
tt12293638,0
tt1229366,0
tt12293692,0
tt1229381,0
tt12293864,0
tt12293868,0
tt12293888,0
tt1229390,0
tt12293922,0
tt12294006,0
tt1229402,0
tt1229404,0
tt1229405,0
tt12294158,0
tt12294168,0
tt1229434,0
tt1229435,0
tt1229436,0
tt12294660,0
tt12294662,0
tt12294668,0
tt12294774,0
tt12294958,0
tt12294976,0
tt12294994,0
tt12295044,0
tt12295080,0
tt12295194,0
tt12295226,0
tt12295244,0
tt12295270,0
tt12295294,0
tt12295336,0
tt12295402,0
tt12295460,0
tt12295472,158
tt12295834,0
tt12296240,0
tt12297322,0
tt12297376,0
tt12297378,0
tt12297408,0
tt12297474,0
tt12297718,0
tt1229774,0
tt1229776,0
tt12297778,0
tt1229777,0
tt1229779,0
tt1229780,0
tt1229781,0
tt12297834,0
tt1229786,0
tt1229787,0
tt1229790,0
tt1229792,0
tt1229795,0
tt1229796,0
tt1229797,0
tt1229801,0
tt1229807,0
tt12298140,0
tt1229819,0
tt1229821,0
tt1229822,136
tt1229827,112
tt12298324,0
tt12298416,0
tt12298418,0
tt12298506,0
tt12298618,0
tt12298686,0
tt12299194,0
tt12299312,0
tt12299440,0
tt12299536,0
tt12299596,0
tt12299674,0
tt12299714,0
tt12299728,0
tt12299820,0
tt12299824,0
tt12299920,0
tt12299992,0
tt12300078,0
tt12300086,0
tt12300130,0
tt12300132,0
tt12300276,0
tt12300314,0
tt12300346,0
tt12300682,0
tt12300832,0
tt12300872,0
tt1230112,0
tt1230114,0
tt1230120,188
tt1230126,0
tt1230130,0
tt1230134,0
tt1230136,0
tt1230138,0
tt12301392,0
tt1230155,41
tt1230158,0
tt12301604,0
tt1230164,0
tt1230165,0
tt1230168,141
tt1230173,0
tt1230176,0
tt1230194,0
tt1230196,0
tt1230204,0
tt1230206,0
tt12302076,0
tt1230207,0
tt1230211,0
tt1230213,0
tt1230214,0
tt1230215,0
tt1230220,0
tt12302378,0
tt12302528,0
tt12302540,0
tt12302590,0
tt12302606,0
tt12302686,0
tt12302728,0
tt12302892,0
tt12303322,0
tt12303386,0
tt12303494,0
tt1230364,0
tt1230372,0
tt1230376,0
tt1230378,0
tt1230380,0
tt1230385,0
tt1230386,0
tt1230387,0
tt12304094,0
tt1230414,28
tt1230424,0
tt1230426,0
tt12304288,0
tt1230430,0
tt1230434,0
tt12304374,0
tt1230439,0
tt1230442,0
tt1230443,0
tt1230444,0
tt1230447,0
tt1230448,0
tt12304498,0
tt1230449,0
tt1230453,0
tt12304596,0
tt1230460,0
tt1230463,0
tt1230464,0
tt1230478,0
tt12304814,0
tt12304878,0
tt12304954,0
tt1230518,0
tt1230521,0
tt12305224,0
tt1230522,0
tt12305238,0
tt12305278,0
tt1230534,0
tt12305382,0
tt12305386,0
tt1230538,0
tt1230540,0
tt1230544,0
tt1230546,0
tt1230548,0
tt12305596,0
tt1230561,0
tt1230566,0
tt12305730,0
tt1230575,0
tt1230577,0
tt1230578,0
tt1230581,0
tt12305828,0
tt1230582,0
tt1230587,0
tt1230592,0
tt12306032,0
tt12306050,0
tt12306058,0
tt12306084,0
tt12306094,0
tt12306096,0
tt12306118,0
tt12306158,0
tt12306262,0
tt12306308,0
tt12306376,0
tt12306534,0
tt12306716,0
tt12306846,0
tt12306892,0
tt12306896,0
tt12306916,0
tt12306926,0
tt12306964,0
tt12307006,0
tt12307070,0
tt12307540,0
tt12307622,0
tt12307732,0
tt12307790,0
tt12307836,0
tt12307938,0
tt12307950,0
tt12308308,0
tt12308382,0
tt12308424,0
tt12308450,0
tt12308488,0
tt12308684,0
tt12308738,0
tt12308946,0
tt12309472,0
tt12309506,0
tt12309516,0
tt12309836,0
tt12310012,0
tt12310092,0
tt12310394,0
tt12310736,0
tt12310766,0
tt12310768,0
tt12310770,0
tt12310772,0
tt12310776,0
tt12310790,0
tt12310836,0
tt12310860,0
tt12311124,0
tt12311186,0
tt12311208,0
tt12311214,0
tt12311246,0
tt12311390,0
tt12311460,0
tt12311474,0
tt12311540,0
tt12311620,0
tt12311640,0
tt12311652,0
tt12311794,0
tt12311812,0
tt12311836,0
tt12311866,0
tt12311884,0
tt12311906,0
tt12311970,0
tt12312102,0
tt12312374,0
tt12312466,0
tt1231273,0
tt1231277,0
tt12312802,0
tt12312804,0
tt1231281,0
tt1231283,0
tt1231285,0
tt12312876,0
tt1231287,0
tt1231288,0
tt1231289,0
tt1231290,0
tt12312912,177
tt1231291,0
tt1231292,0
tt1231294,0
tt12313102,42
tt12313210,0
tt12313236,0
tt12313260,0
tt12313348,0
tt12313444,0
tt12313458,0
tt12313472,0
tt12313480,0
